MWBC,STATE,COUNTY,LAKE,AREA,YEAR,DATE,AGE0CPE,AGE1CPE,AGENCY,CODE,CRNTCODE,MILESURV,SHORMILE,PERCSURV,AGE0WAE,AGE0MINL,AGE0MAXL,AGE0AVEL,AGE1WAE,AGE1MINL,AGE1MAXL,AGE1AVEL,TOTALWAE,MUE,NOP,LMB,SMB,COMMENT,TEMP,CLARITY,RELIABLE,HOURS,OLDMILES,FORMMILE,MILESRCE,SHCKABLE,ALLSURV,MONTH,DAY,WDNRTYPE,ALLSHSRV
1019500,WI,ONEIDA,SQUASH L,396,2012,9/26/2012,0.4225352,0,WDNR,NR,C-NR,7.1,7.4,95.9459459,3,6.5,7.8,NA,0,NA,NA,NA,8,0,48,63,36,,58,6,H,3.4,7.1,7.4,LM,NA,N,9,26,,Y
1588200,WI,ONEIDA,TWO SISTERS L,719,2012,9/27/2012,2.2826087,0.326087,WDNR,C-NR,C-NR,9.2,9.3,98.9247312,21,6.2,8,NA,3,9.7,10.7,NA,29,3,6,45,89,,59,8,M,4.3,9.2,9.3,LM,NA,N,9,27,,Y
2620600,WI,POLK,BALSAM L,2054,2012,10/2/2012,0.3524229,0,WDNR,C-ST,C-ST,22.7,22.7,100,8,4.8,6.1,NA,0,NA,NA,NA,8,NA,NA,NA,NA,,59,NA,M,5.8,22.7,22.7,LM,NA,Y,10,2,,Y
2627400,WI,POLK,BIG ROUND L,1015,2012,9/25/2012,0,0,WDNR,ST,C-ST,5.7,5.7,100,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,,56,NA,M,1.6,5.7,5.7,LM,NA,Y,9,25,,Y
2621100,WI,POLK,HALF MOON L,579,2012,10/3/2012,0,NA,WDNR,ST,O-ST,5.6,7.1,78.8732394,0,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,,61,NA,M,1.6,5.6,7.1,LM,NA,N,10,3,,Y
1872500,WI,PRICE,PATTERSON L,70,2012,10/4/2012,2.7777778,NA,WDNR,O-ST,O-ST,1.8,1.8,100,5,7.5,8.9,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,,56,NA,M,0.7,1.8,1.8,LM,NA,Y,10,4,,Y
2268500,WI,PRICE,TURNER L,149,2012,10/3/2012,9.6153846,6.5384615,WDNR,C-,NR,2.6,2.6,100,25,6.1,8.3,NA,17,9.1,11.1,NA,73,8,27,79,NA,,59,NA,M,1.1,2.6,2.6,LM,NA,Y,10,3,,Y
2350500,WI,RUSK,CHAIN L,468,2012,10/1/2012,0,0.1492537,WDNR,C-ST,C-ST,6.7,7.9,84.8101266,0,NA,NA,NA,1,9.3,9.3,NA,1,NA,NA,NA,NA,,61,NA,M,2,6.7,7.9,LM,NA,N,10,1,,N
2350600,WI,RUSK,CLEAR L,95,2012,10/1/2012,2.7777778,0,WDNR,C-ST,C-ST,1.8,1.8,100,5,8.1,8.7,NA,0,NA,NA,NA,5,NA,NA,NA,NA,,60,NA,M,0.6,1.8,1.8,LM,NA,Y,10,1,,Y
2350200,WI,RUSK,ISLAND L,526,2012,10/1/2012,0.3448276,0,WDNR,C-ST,C-ST,5.8,5.8,100,2,8.1,8.5,NA,0,NA,NA,NA,2,NA,NA,NA,NA,,59,NA,M,1.7,5.8,5.8,LM,NA,Y,10,1,,Y
2350400,WI,RUSK,MCCANN L,133,2012,10/1/2012,0,0,WDNR,C-ST,C-ST,1.7,4.2,40.4761905,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,,59,NA,M,0.5,1.7,4.2,LM,NA,N,10,1,,N
2381900,WI,SAWYER,BLACK DAN L,128,2012,9/11/2012,1,1.3333333,WDNR,O-ST,O-ST,3,3,100,3,7.5,7.8,NA,4,8.2,8.6,NA,12,0,NA,NA,NA,,63,NA,M,1.3,3,3,LM,NA,Y,9,11,,Y
2396800,WI,SAWYER,DURPHEE L,193,2012,9/10/2012,0,1.8518519,WDNR,C-NR,ST,2.7,2.7,100,0,NA,NA,NA,5,9.7,10.1,NA,13,NA,NA,20,NA,,66,NA,M,1,2.7,2.7,LM,NA,Y,9,10,,Y
2401100,WI,SAWYER,FISHTRAP L,216,2012,9/27/2012,0,0,WDNR,REM,O-ST,4.2,6.8,61.7647059,0,NA,NA,NA,0,NA,NA,NA,4,NA,20,7,NA,,58,NA,M,1.5,4.2,6.8,LM,NA,N,9,27,,Y
2391200,WI,SAWYER,GRINDSTONE L,3111,2012,9/24/2012,43.4285714,2.952381,WDNR,C-NR,NR,10.5,10.5,100,456,3.8,7.8,NA,31,8,10.5,NA,496,0,NA,NA,NA,,60,NA,M,4,10.5,10.5,LM,NA,Y,9,24,,Y
2113300,WI,SAWYER,L CHETAC,1920,2012,9/27/2012,1.3513514,10.2702703,WDNR,C-NR,C-ST,3.7,17.5,21.1428571,5,6.5,7.9,NA,38,8.5,10.6,NA,67,NA,NA,58,NA,,63,NA,M,1.8,3.7,17.5,LM,NA,N,9,27,,N
2399700,WI,SAWYER,L CHIPPEWA,15300,2012,9/12/2012,0.1666667,NA,WDNR,C-NR,C-NR,6,232.9,2.576213,1,6.9,6.9,NA,NA,NA,NA,NA,29,0,NA,27,NA,,63,NA,M,2.4,6,232.9,LM,NA,N,9,12,,N
2420600,WI,SAWYER,MOOSE L,1670,2012,9/24/2012,8.0851064,2.7659574,WDNR,NR,NR,4.7,35.2,13.3522727,38,4.6,7.8,NA,13,7.9,8.2,NA,97,4,NA,NA,NA,,58,NA,M,2,4.7,35.2,LM,NA,N,9,24,,N
2393500,WI,SAWYER,SISSABAGAMA L,719,2012,9/19/2012,0,1.75,WDNR,C-NR,C-ST,4,8.2,48.7804878,0,NA,NA,NA,7,8,9.1,NA,20,0,NA,NA,NA,,63,NA,M,2.2,4,8.2,LM,NA,N,9,19,,N
2417000,WI,SAWYER,TEAL L,1049,2012,9/18/2012,0,6.75,WDNR,C-NR,C-ST,4,11.8,33.8983051,0,NA,NA,NA,27,8.5,9.7,NA,61,NA,NA,NA,NA,,62,NA,M,2,4,11.8,LM,NA,N,9,18,,N
2392000,WI,SAWYER,WHITEFISH L,786,2012,9/13/2012,0.1639344,0.1639344,WDNR,ST,C-ST,6.1,8.1,75.308642,1,6.5,6.5,NA,1,8.1,8.1,NA,26,0,NA,NA,NA,,63,NA,M,3,6.1,8.1,LM,NA,N,9,13,,N
2046600,WI,SAWYER,WINDIGO L,522,2012,9/20/2012,3.25,0,WDNR,C-NR,NR,4,9,44.4444444,13,5.4,7.3,NA,0,NA,NA,NA,13,NA,NA,NA,NA,,62,NA,M,1.9,4,9,LM,NA,N,9,20,,N
2615100,WI,ST CROIX,CEDAR L,1100,2012,10/2/2012,14,61.5,WDNR,NR,C-NR,2,6.3,31.7460317,28,5.9,7.8,NA,123,8.1,12.4,NA,151,NA,NA,NA,NA,,62,NA,M,1.2,2,6.3,LM,NA,N,10,2,,N
2166100,WI,TAYLOR,KATHRYN L,62,2012,9/26/2012,0,0,WDNR,ST,ST,2.7,2.7,100,0,NA,NA,NA,0,NA,NA,NA,1,NA,3,49,NA,,59,NA,M,1.2,2.7,2.7,LM,NA,Y,9,26,,Y
2956700,WI,VILAS,AVERILL L,71,2012,9/25/2012,1.7647059,2.3529412,WDNR,NR,NR,1.7,2,85,3,6.1,6.6,NA,4,9.4,10.4,NA,9,0,0,0,0,,55,2,H,0.7,1.7,2,LM,NA,N,9,25,,Y
1545600,WI,VILAS,BIG ARBOR VITAE L,1090,2012,10/15/2012,1.1538462,0,WDNR,NR,NR,7.8,7.8,100,9,7.2,8.9,NA,0,NA,NA,NA,10,1,0,15,33,,47,2.5,H,4,7.8,7.8,LM,NA,Y,10,15,,Y
1602600,WI,VILAS,BIG SAND L,1418,2012,9/27/2012,1.7241379,0,WDNR,C-ST,C-ST,5.8,8.5,68.2352941,10,6.9,8.1,NA,0,NA,NA,NA,10,0,1,13,14,,58,6,H,2.3,5.8,8.5,LM,NA,N,9,27,,Y
2757900,WI,VILAS,CARLIN L,153,2012,10/4/2012,0,0,WDNR,,O,2.7,2.7,100,0,NA,NA,NA,0,NA,NA,NA,0,0,0,12,25,,59,11,M,1.3,2.7,2.7,SWI,NA,Y,10,4,,Y
2326700,WI,VILAS,CIRCLE LILY L,223,2012,9/18/2012,5.1351351,13.5135135,WDNR,C-ST,C-ST,3.7,3.7,100,19,5.8,7.5,NA,50,8.2,10.3,NA,91,5,3,0,8,,60,2,M,1.7,3.7,3.7,LM,NA,Y,9,18,,Y
2316600,WI,VILAS,DEAD PIKE L,297,2012,9/10/2012,0,3.030303,WDNR,C-ST,C-ST,3.3,3.8,86.8421053,0,NA,NA,NA,10,9.2,10.8,NA,20,0,2,10,11,,69,6,H,1.3,3.3,3.8,LM,NA,N,9,10,,Y
1545300,WI,VILAS,LITTLE ARBOR VITAE L,534,2012,10/2/2012,57.6923077,0,WDNR,NR,C-ST,5.2,7.1,73.2394366,300,6.3,9.4,NA,0,NA,NA,NA,308,4,6,75,41,,58,1,H,2.4,5.2,7.1,LM,NA,N,10,2,,Y
1602300,WI,VILAS,LONG L,872,2012,9/26/2012,0,2.972973,WDNR,C-ST,C-ST,7.4,8.2,90.2439024,0,NA,NA,NA,22,8.4,10.7,NA,23,0,0,3,6,,57,7,H,3,7.4,8.2,LM,NA,N,9,26,,Y
2328700,WI,VILAS,PAPOOSE L,428,2012,9/24/2012,11.0606061,0.6060606,WDNR,C-NR,C-NR,6.6,6.6,100,73,4.4,8.6,NA,4,9,9.8,NA,82,2,0,0,6,,57,NA,M,3.2,6.6,6.6,LM,NA,Y,9,24,,Y
1592400,WI,VILAS,PLUM L,1033,2012,10/10/2012,14.4805195,4.2207792,WDNR,NR,NR,15.4,15.4,100,223,4.4,7.6,NA,65,7.7,10.1,NA,303,2,9,2,13,,51,6.5,H,7,15.4,15.4,LM,NA,Y,10,10,,Y
2956500,WI,VILAS,PRESQUE ISLE L,1280,2012,9/25/2012,10.7954545,1.4772727,WDNR,NR,NR,8.8,8.8,100,95,4.5,7.6,NA,13,8.8,10.7,NA,115,1,1,1,22,,58,6.5,H,4,8.8,8.8,SWI,NA,Y,9,25,,Y
1018500,WI,VILAS,SNIPE L,239,2012,9/18/2012,2.5925926,72.5925926,WDNR,NR,NR,2.7,2.7,100,7,6.1,7.5,NA,196,7.8,10,NA,205,6,0,0,6,,60,3.5,H,1.7,2.7,2.7,LM,NA,Y,9,18,,Y
1881900,WI,VILAS,SPARKLING L,154,2012,9/5/2012,19.6296296,3.7037037,WDNR,C-ST,C-ST,2.7,2.7,100,53,5.1,7.3,NA,10,9.1,10.2,NA,63,0,0,1,21,,72,10.5,M,1,2.7,2.7,LM,NA,Y,9,5,,Y
1632200,WI,VILAS,SUGAR MAPLE L,137,2012,9/20/2012,0.3333333,1.6666667,WDNR,REM,REM,3,3,100,1,4,4.4,NA,5,8.5,9.9,NA,20,0,8,4,18,,58,NA,M,1.3,3,3,LM,NA,Y,9,20,,Y
2956800,WI,VILAS,VAN VLIET L,220,2012,9/25/2012,0.2,0,WDNR,NR,NR,5,5,100,1,5.4,5.4,NA,0,NA,NA,NA,2,1,24,31,0,,55,3,H,2.3,5,5,SWI,NA,Y,9,25,,Y
2709800,WI,WASHBURN,DUNN L,193,2012,9/26/2012,0,0,WDNR,C-NR,C-NR,3.6,3.6,100,0,NA,NA,NA,0,NA,NA,NA,1,NA,35,29,1,,60,NA,M,1.5,3.6,3.6,LM,NA,Y,9,26,,Y
2691500,WI,WASHBURN,L NANCY,772,2012,9/17/2012,0,0,WDNR,ST,ST,5.9,10.9,54.1284404,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,,65,NA,M,2,5.9,10.9,LM,NA,N,9,17,,N
2706500,WI,WASHBURN,MIDDLE MCKENZIE L,530,2012,9/24/2012,0,0.4878049,WDNR,C-ST,C-ST,4.1,4.1,100,0,NA,NA,NA,2,9.4,9.4,NA,2,0,27,124,0,,63,NA,M,1.8,4.1,4.1,LM,NA,Y,9,24,,Y
NA,MI,BARAGA,PARENT L,182,2013,9/23/2013,0,0,GLIFWC,C-ST,,2.3,2.3,100,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,,58,0.5,,1.25,2.3,2.3,,NA,Y,9,23,,
27966,MI,GOGEBIC,L GOGEBIC,13380,2013,9/9/2013,9.2664093,7.5289575,GLIFWC,NR,,25.9,35,74,240,3.6,5.7,4.7,195,6.7,9,7.9,824,0,0,0,0,,68,7,,10.66,25.9,35,,NA,N,9,9,,
NA,MI,GOGEBIC,POMEROY L,314,2013,9/12/2013,103.7837838,35.9459459,GLIFWC,NR,,3.7,3.7,100,384,3.6,7.2,6.2,133,8.4,10.8,9.8,528,0,0,0,0,,69,2,,2,3.7,3.7,,NA,Y,9,12,,
NA,MI,GOGEBIC,TAMARACK L,335,2013,10/16/2013,8.75,14.5,GLIFWC,NR,,4,4,100,35,5.8,6.9,6.5,58,8.2,11.6,10.1,95,0,0,0,0,,52,3,,2.25,4,4,,NA,Y,10,16,,
NA,MI,HOUGHTON,PORTAGE L,10808,2013,9/9/2013,0.0409836,0,GLIFWC,,,24.4,67.4,36.2017804,1,6.5,6.5,6.5,0,NA,NA,NA,3,0,0,0,5,,67,2.5,,10.43,24.4,67.4,,NA,N,9,9,,
NA,MI,IRON,HAGERMAN L,584,2013,10/22/2013,1.2857143,1,GLIFWC,NR,,7,7,100,9,4.6,6.2,5.3,7,7.9,10.4,9.2,16,0,0,0,1,,50,5,,2.75,7,7,,NA,Y,10,22,,
NA,MI,ONTONAGON,BOND FALLS FL,2118,2013,9/24/2013,8.2666667,27.2666667,GLIFWC,C-NR,,15,15,100,124,3.6,7.1,5.2,409,7.2,11.3,8.5,614,0,0,0,0,,65,1,,6.33,15,15,,NA,Y,9,24,,
480002,MN,MILLE LACS,MILLE LACS L,132516,2013,9/10/2013,17.1538462,0.5,GLIFWC,NR,,78,78,100,1338,3,8.2,6.4,39,8.4,11,9.9,1407,0,0,0,0,Surveyed 9/10-19,67,6,,31.53,78,78,,NA,Y,9,10,,
580093,MN,PINE,KNOMACHERS L,98,2013,10/7/2013,0,0,GLIFWC,NR,,2.6,2.6,100,0,NA,NA,NA,0,NA,NA,NA,6,0,0,0,0,,57,1.5,,0.89,2.6,2.6,,NA,Y,10,7,,
1881100,WI,BARRON,SILVER L,337,2013,10/14/2013,18.4090909,0.6818182,GLIFWC,C-NR,C-NR,4.4,4.4,100,81,3.8,7.8,5.3,3,10.9,11.6,11.3,87,0,0,0,0,,57,2,,1.58,4.4,4.4,,NA,Y,10,14,,
2903800,WI,BAYFIELD,BUSKEY BAY,100,2013,9/12/2013,0.4166667,0,GLIFWC,NR,C-NR,2.4,2.4,100,1,4.1,4.1,4.1,0,NA,NA,NA,1,0,4,2,28,,70,8,,0.98,2.4,2.4,,NA,Y,9,12,,
2903200,WI,BAYFIELD,HART L,259,2013,9/10/2013,1.7142857,0,GLIFWC,NR,C-NR,3.5,3.5,100,6,4.2,4.7,4.5,0,NA,NA,NA,8,1,8,0,16,,67,7.5,,1.64,3.5,3.5,,NA,Y,9,10,,
2903700,WI,BAYFIELD,L MILLICENT,183,2013,9/10/2013,0.2631579,0,GLIFWC,NR,C-NR,3.8,3.8,100,1,6.3,6.3,6.3,0,NA,NA,NA,4,0,4,0,8,,68,6.5,,0.98,3.8,3.8,,NA,Y,9,10,,
2900200,WI,BAYFIELD,L OWEN,1323,2013,9/10/2013,0.9166667,0.125,GLIFWC,C-ST,C-NR,24,24,100,22,4.3,6.7,5.4,3,8.4,9.7,9.2,44,0,0,0,17,,69,3,,9.87,24,24,,NA,Y,9,10,,
2732600,WI,BAYFIELD,NAMEKAGON L,3227,2013,10/2/2013,0.0993377,5.2317881,GLIFWC,NR,C-NR,30.2,43.6,69.266055,3,5.8,6.5,6.2,158,7.2,10.5,9.4,396,0,2,1,0,,62,2,,11.2,30.2,43.6,,NA,N,10,2,,
2882300,WI,BAYFIELD,SISKIWIT L,330,2013,9/18/2013,12.75,36.5,GLIFWC,NR,NR,4,4,100,51,5,6.4,5.7,146,7.6,9.9,8.7,254,0,0,0,0,,64,0.5,,2.24,4,4,,NA,Y,9,18,,
2903100,WI,BAYFIELD,TWIN BEAR L,172,2013,9/10/2013,0.5128205,0,GLIFWC,NR,C-NR,3.9,3.9,100,2,4.9,5,5,0,NA,NA,NA,5,0,9,3,19,,67,7,,1.15,3.9,3.9,,NA,Y,9,10,,
2742700,WI,BAYFIELD,UPPER EAU CLAIRE L,996,2013,9/11/2013,0.2702703,0,GLIFWC,C-NR,C-NR,11.1,11.1,100,3,5.9,6.5,6.2,0,NA,NA,NA,20,0,0,0,0,Surveyed with WDNR,70,5.5,,2.91,11.1,11.1,,NA,Y,9,11,,
2493100,WI,BURNETT,ROONEY L,322,2013,10/16/2013,0,0,GLIFWC,ST,ST,4.1,4.1,100,0,NA,NA,NA,0,NA,NA,NA,1,0,2,18,0,,53,4,,1.55,4.1,4.1,,NA,Y,10,16,,
2675200,WI,BURNETT,YELLOW L,2287,2013,9/25/2013,2.9113924,1.7721519,GLIFWC,C-NR,NR,7.9,7.9,100,23,4.3,6.9,5.9,14,8.8,11.9,10.6,75,0,0,0,0,,67,1,,1.98,7.87,7.87,,NA,Y,9,25,,
2741600,WI,DOUGLAS,LOWER EAU CLAIRE L,802,2013,10/1/2013,13.974359,0.7692308,GLIFWC,NR,C-NR,7.8,7.8,100,109,4.8,7.3,5.9,6,8.4,10.2,9.4,130,0,0,0,0,,63,4,,2.43,7.78,7.78,,NA,Y,10,1,,
2694000,WI,DOUGLAS,WHITEFISH L,832,2013,9/25/2013,13.7681159,0.1449275,GLIFWC,NR,NR,6.9,6.9,100,95,3.9,8.3,6,1,9,9,9,117,0,0,0,0,,65,5,,3.88,6.9,6.9,,NA,Y,9,25,,
396500,WI,FOREST,L LUCERNE,1026,2013,9/17/2013,1.1363636,0.5681818,GLIFWC,C-NR,C-ST,8.8,10.5,83.8095238,10,4.6,6.2,5.7,5,9.2,11.6,10.3,17,0,1,18,146,,66,5,,3.98,8.8,10.5,,NA,N,9,17,,
376900,WI,FOREST,LILY L,213,2013,9/16/2013,0,13.3333333,GLIFWC,NR,NR,5.1,5.1,100,0,NA,NA,NA,68,8.4,11.2,10.1,151,0,0,0,0,,67,3,,2.09,5.1,5.1,,NA,Y,9,16,,
2294900,WI,IRON,TURTLE-FLAMBEAU FL,13545,2013,9/16/2013,25.234375,13.671875,GLIFWC,NR,NR,25.6,211,12.1327014,646,3.6,7,5,350,7.1,10.1,8.4,1159,0,0,0,0,,64,1,,11.32,25.6,211,,NA,N,9,16,,
1579700,WI,LANGLADE,ENTERPRISE L,505,2013,9/24/2013,0.3333333,24,GLIFWC,NR,NR,6,6,100,2,4.7,5.6,5.2,144,7.2,9.8,8.7,214,0,0,0,0,,64,1,,2.5,6,6,,NA,Y,9,24,,
1515400,WI,LINCOLN,L MOHAWKSIN,1910,2013,10/10/2013,8.4466019,23.0097087,GLIFWC,NR,NR,10.3,35.2,29.2613636,87,3.6,6.3,4.9,237,6.9,10.1,8.6,428,0,0,0,0,,57,1.5,,3.99,10.3,35.2,,NA,N,10,10,,
1516500,WI,LINCOLN,L NOKOMIS,2433,2013,10/8/2013,53.4615385,21.9230769,GLIFWC,NR,NR,15.6,38.5,40.5194805,834,3.4,6.7,4.7,342,7.5,11.1,9.7,1229,0,0,0,0,,56,1,,7.05,15.6,38.5,,NA,N,10,8,,
1523600,WI,ONEIDA,BEARSKIN L,400,2013,9/24/2013,145.8928571,43.3928571,GLIFWC,NR,NR,5.6,5.6,100,817,4.2,6.8,5.6,243,7.1,10.4,9.2,1220,0,0,0,0,,67,2,,3.14,5.6,5.6,,NA,Y,9,24,,
1610700,WI,ONEIDA,BIG FORK L,690,2013,10/7/2013,79.2592593,22.4074074,GLIFWC,NR,NR,5.4,5.4,100,428,3.6,6.6,5.3,121,6.8,9.2,8.2,612,0,0,0,0,,59,1.5,,2.35,5.4,5.4,,NA,Y,10,7,,
1613000,WI,ONEIDA,BIG L,865,2013,10/1/2013,1.2121212,17.5757576,GLIFWC,NR,NR,6.6,6.6,100,8,4.2,6.6,5.3,116,6.7,8.4,7.6,297,0,0,0,0,,61,1,,2.73,6.6,6.6,,NA,Y,10,1,,
1612200,WI,ONEIDA,BIG STONE L,548,2013,10/3/2013,7.7083333,22.9166667,GLIFWC,NR,NR,4.8,4.8,100,37,3.7,6.3,5.1,110,6.6,8.8,7.8,317,0,0,0,0,,61,2,,2.28,4.8,4.8,,NA,Y,10,3,,
2272600,WI,ONEIDA,BUCKSKIN L,634,2013,10/15/2013,5.3968254,15.8730159,GLIFWC,C-NR,C-ST,6.3,6.3,100,34,4.4,7,5.3,100,8,11.2,9.9,155,0,0,0,0,,51,3,,2.53,6.3,6.3,,NA,Y,10,15,,
1598000,WI,ONEIDA,CHAIN L,219,2013,9/26/2013,0,0,GLIFWC,NR,NR,3,3,100,0,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,,63,1,,1.29,3,3,,NA,Y,9,26,,
977500,WI,ONEIDA,CLEAR L,846,2013,9/23/2013,1.884058,0.5072464,GLIFWC,NR,C-NR,13.8,13.8,100,26,4.2,8.2,5.4,7,8.5,10.6,9.6,50,0,0,1,3,,63,3,,6.09,13.8,13.8,,NA,Y,9,23,,
1564200,WI,ONEIDA,CRESCENT L,612,2013,9/18/2013,14.4594595,7.7027027,GLIFWC,NR,NR,7.4,7.4,100,107,4.5,6.6,5.8,57,8.1,10.6,9.6,277,0,0,0,0,,66,4,,3.75,7.4,7.4,,NA,Y,9,18,,
1596900,WI,ONEIDA,DAM L,744,2013,10/9/2013,2.7272727,51.4285714,GLIFWC,NR,NR,7.7,7.7,100,21,4.3,6.7,5.8,396,6.8,9,7.7,497,0,0,0,0,,59,4,,2.45,7.7,7.7,,NA,Y,10,9,,
1569600,WI,ONEIDA,GEORGE L,435,2013,9/25/2013,2.3636364,22.9090909,GLIFWC,NR,C-NR,5.5,5.5,100,13,4.9,6.7,5.6,126,7,8.7,8,310,0,0,0,0,,63,1,,2.75,5.5,5.5,,NA,Y,9,25,,
1589100,WI,ONEIDA,HASBROOK L,302,2013,10/17/2013,111.8181818,37.0454545,GLIFWC,NR,NR,4.4,4.4,100,492,4,7.4,5.8,163,7.6,11.4,9.5,668,0,0,0,0,,55,3,,2.33,4.4,4.4,,NA,Y,10,17,,
1543300,WI,ONEIDA,KATHERINE L,590,2013,10/14/2013,4.2056075,4.953271,GLIFWC,NR,C-NR,10.7,10.7,100,45,5.5,7.2,6.4,53,9.5,11.6,10.7,119,0,0,0,0,,56,3,,4.39,10.7,10.7,,NA,Y,10,14,,
1610600,WI,ONEIDA,LITTLE FORK L,354,2013,10/8/2013,24.4230769,12.1153846,GLIFWC,NR,NR,5.2,5.2,100,127,4.2,6.3,5.5,63,7.4,8.9,8.3,264,0,0,0,0,,58,1,,1.87,5.2,5.2,,NA,Y,10,8,,
1517200,WI,ONEIDA,MANSON L,236,2013,10/9/2013,0,0,GLIFWC,C-NR,C-NR,3.6,3.6,100,0,NA,NA,NA,0,NA,NA,NA,22,0,0,0,0,,61,3,,1.78,3.6,3.6,,NA,Y,10,9,,
1611700,WI,ONEIDA,MEDICINE L,372,2013,10/23/2013,12.0833333,8.9583333,GLIFWC,NR,NR,4.8,4.8,100,58,4.6,6.9,5.5,43,7.6,9.6,8.6,134,0,0,0,0,,47,2,,2.25,4.8,4.8,,NA,Y,10,23,,
1609100,WI,ONEIDA,PLANTING GROUND L,1012,2013,10/3/2013,27.5238095,19.6190476,GLIFWC,NR,NR,10.5,10.5,100,289,3.7,7.4,5,206,7.5,10.6,8.8,557,0,0,0,0,,59,1.5,,3.88,10.5,10.5,,NA,Y,10,3,,
1595300,WI,ONEIDA,RAINBOW FL,2035,2013,10/24/2013,53.0612245,6.122449,GLIFWC,NR,NR,4.9,22.3,21.9730942,260,4,7.2,5.8,30,7.4,10.4,8.9,313,5,0,0,1,,41,2,,3.5,4.9,22.3,,NA,N,10,24,,
1597000,WI,ONEIDA,SAND L,540,2013,10/10/2013,0.2083333,23.125,GLIFWC,NR,NR,4.8,4.8,100,1,5.6,5.6,5.6,111,7.1,9.8,8.4,161,0,0,0,0,,59,1.5,,2.34,4.8,4.8,,NA,Y,10,10,,
1019500,WI,ONEIDA,SQUASH L,396,2013,10/10/2013,0.8108108,0,GLIFWC,NR,C-NR,7.4,7.4,100,6,6,7.2,6.7,0,NA,NA,NA,10,0,49,62,15,,61,5,,2.64,7.4,7.4,,NA,Y,10,10,,
1536300,WI,ONEIDA,SQUIRREL L,1317,2013,9/26/2013,46.6906475,2.0863309,GLIFWC,NR,NR,13.9,13.9,100,649,3.9,7.1,5.6,29,8.9,10.4,9.7,773,0,0,0,0,,62,2.5,,5.36,13.9,13.9,,NA,Y,9,26,,
1542700,WI,ONEIDA,TOMAHAWK L,3392,2013,9/25/2013,0.295858,6.8639,GLIFWC,C-ST,C-ST,16.9,30.2,55.9602649,5,5.7,6.2,5.9,116,8.4,11.7,11,159,0,0,14,5,Surveyed,62,3,,7.45,16.9,30.2,,NA,N,9,25,,
1528300,WI,ONEIDA,WILLOW FL,5135,2013,10/7/2013,24.1975309,21.3580247,GLIFWC,NR,NR,16.2,98.5,16.4467005,392,3.6,7,4.8,346,7.2,10.9,8.7,777,0,0,0,0,,58,2,,3.73,16.2,98.5,,NA,N,10,7,,
2641000,WI,POLK,BIG BUTTERNUT L,378,2013,9/18/2013,0,0,GLIFWC,C-ST,C-ST,3.4,3.4,100,0,NA,NA,NA,0,NA,NA,NA,8,0,0,12,0,,65,1,,1,3.4,3.4,,NA,Y,9,18,,
2627400,WI,POLK,BIG ROUND L,1015,2013,10/10/2013,0,0.1754386,GLIFWC,ST,C-ST,5.7,5.7,100,0,NA,NA,NA,1,7.9,7.9,7.9,2,0,0,34,0,,60,15,,2.18,5.7,5.7,,NA,Y,10,10,,
2621100,WI,POLK,HALF MOON L,579,2013,10/15/2013,0,0,GLIFWC,O-ST,O-ST,7.1,7.1,100,0,NA,NA,NA,0,NA,NA,NA,46,0,0,0,0,,56,4,,1.85,7.1,7.1,,NA,Y,10,15,,
2624600,WI,POLK,MAGNOR L,231,2013,10/3/2013,0,2.3076923,GLIFWC,C-ST,C-ST,2.6,2.6,100,0,NA,NA,NA,6,9.6,10.2,9.9,26,0,0,0,0,,61,1.5,,0.99,2.6,2.6,,NA,Y,10,3,,
2283300,WI,PRICE,BUTTERNUT L,1006,2013,9/23/2013,49.5535714,65.1785714,GLIFWC,NR,NR,11.2,11.2,100,555,4,7.9,6.6,730,8,10.3,9.3,2186,0,0,0,0,,62,2.5,,6.37,11.2,11.2,,NA,Y,9,23,,
2268300,WI,PRICE,PIKE L,806,2013,10/9/2013,1.1926606,15.9633028,GLIFWC,NR,NR,10.9,10.9,100,13,4.6,6.9,5.9,174,7.2,9.8,8.8,342,0,0,0,0,,58,2,,3.02,10.9,10.9,,NA,Y,10,9,,
2267800,WI,PRICE,ROUND L,726,2013,10/8/2013,26.6666667,43.5294118,GLIFWC,NR,NR,5.1,5.1,100,136,4.4,7,6.2,222,7.3,10,8.8,589,2,0,0,0,,58,2,,2.84,5.1,5.1,,NA,Y,10,8,,
2355300,WI,RUSK,POTATO L,534,2013,10/9/2013,0,0.5405405,GLIFWC,ST,ST,7.4,9.2,80.4347826,0,NA,NA,NA,4,8.9,10.9,9.9,29,3,0,0,0,,61,11,,2.25,7.4,9.2,,NA,N,10,9,,
2353600,WI,RUSK,SAND L,262,2013,10/17/2013,28.75,13.9583333,GLIFWC,C-NR,ST,4.8,4.8,100,138,5.5,7.1,6.6,67,7.2,8.6,7.5,206,0,0,0,0,,56,6,,1.88,4.8,4.8,,NA,Y,10,17,,
